Code,Description,Four_Digit_Code,Four_Digit_Description,Two_Digit_Code,Two_Digit_Description,Definition
200510,Latin and Classical Greek Literature,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Latin and Classical Greek Literature"
200511,Literature in French,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literature in French"
200512,Literature in German,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literature in German"
200513,Literature in Italian,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literature in Italian"
200514,Literature in Spanish and Portuguese,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literature in Spanish and Portuguese"
200515,Other European Literature,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Other European Literature"
200516,Indonesian Literature,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Indonesian Literature"
200517,Literature in Chinese,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literature in Chinese"
200518,Literature in Japanese,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literature in Japanese"
200519,South-East Asian Literature (excl. Indonesian),2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/South-East Asian Literature (excl. Indonesian)"
200520,Indian Literature,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Indian Literature"
200521,Korean Literature,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Korean Literature"
200522,Other Asian Literature (excl. South-East Asian),2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Other Asian Literature (excl. South-East Asian)"
200523,Middle Eastern Literature,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Middle Eastern Literature"
200524,Comparative Literature Studies,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Comparative Literature Studies"
200525,Literary Theory,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literary Theory"
200526,Stylistics and Textual Analysis,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Stylistics and Textual Analysis"
200599,Literary Studies not elsewhere classified,2005,Literary Studies,20,"Language, Communication and Culture","Language, Communication and Culture/Literary Studies/Literary Studies not elsewhere classified"
209999,"Language, Communication and Culture not elsewhere classified",2099,"Other Language, Communication and Culture",20,"Language, Communication and Culture","Language, Communication and Culture/Other Language, Communication and Culture/Language, Communication and Culture not elsewhere classified"
210101,Aboriginal and Torres Strait Islander Archaeology,2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Aboriginal and Torres Strait Islander Archaeology
210102,Archaeological Science,2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Archaeological Science
210103,"Archaeology of Asia, Africa and the Americas",2101,Archaeology,21,History and Archaeology,"History and Archaeology/Archaeology/Archaeology of Asia, Africa and the Americas"
210104,Archaeology of Australia (excl. Aboriginal and Torres Strait Islander),2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Archaeology of Australia (excl. Aboriginal and Torres Strait Islander)
210105,"Archaeology of Europe, the Mediterranean and the Levant",2101,Archaeology,21,History and Archaeology,"History and Archaeology/Archaeology/Archaeology of Europe, the Mediterranean and the Levant"
210106,Archaeology of New Guinea and Pacific Islands (excl. New Zealand),2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Archaeology of New Guinea and Pacific Islands (excl. New Zealand)
210107,Archaeology of New Zealand (excl. Māori),2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Archaeology of New Zealand (excl. Māori)
210108,Historical Archaeology (incl. Industrial Archaeology),2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Historical Archaeology (incl. Industrial Archaeology)
210109,Māori Archaeology,2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Māori Archaeology
210110,Maritime Archaeology,2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Maritime Archaeology
210199,Archaeology not elsewhere classified,2101,Archaeology,21,History and Archaeology,History and Archaeology/Archaeology/Archaeology not elsewhere classified
210201,"Archival, Repository and Related Studies",2102,Curatorial and Related Studies,21,History and Archaeology,"History and Archaeology/Curatorial and Related Studies/Archival, Repository and Related Studies"
210202,Heritage and Cultural Conservation,2102,Curatorial and Related Studies,21,History and Archaeology,History and Archaeology/Curatorial and Related Studies/Heritage and Cultural Conservation
210203,Materials Conservation,2102,Curatorial and Related Studies,21,History and Archaeology,History and Archaeology/Curatorial and Related Studies/Materials Conservation
210204,Museum Studies,2102,Curatorial and Related Studies,21,History and Archaeology,History and Archaeology/Curatorial and Related Studies/Museum Studies
210299,Curatorial and Related Studies not elsewhere classified,2102,Curatorial and Related Studies,21,History and Archaeology,History and Archaeology/Curatorial and Related Studies/Curatorial and Related Studies not elsewhere classified
210301,Aboriginal and Torres Strait Islander History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Aboriginal and Torres Strait Islander History
210302,Asian History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Asian History
210303,Australian History (excl. Aboriginal and Torres Strait Islander History),2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Australian History (excl. Aboriginal and Torres Strait Islander History)
210304,Biography,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Biography
210305,British History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/British History
210306,Classical Greek and Roman History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Classical Greek and Roman History
210307,"European History (excl. British, Classical Greek and Roman)",2103,Historical Studies,21,History and Archaeology,"History and Archaeology/Historical Studies/European History (excl. British, Classical Greek and Roman)"
210308,Latin American History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Latin American History
210309,Māori History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Māori History
210310,Middle Eastern and African History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/Middle Eastern and African History
210311,New Zealand History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/New Zealand History
210312,North American History,2103,Historical Studies,21,History and Archaeology,History and Archaeology/Historical Studies/North American History
