Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,461201,Automated software engineering,Information And Computing Sciences/Software engineering/Automated software engineering,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461202,Empirical software engineering,Information And Computing Sciences/Software engineering/Empirical software engineering,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461203,Formal methods for software,Information And Computing Sciences/Software engineering/Formal methods for software,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461204,Programming languages,Information And Computing Sciences/Software engineering/Programming languages,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461205,Requirements engineering,Information And Computing Sciences/Software engineering/Requirements engineering,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461206,Software architecture,Information And Computing Sciences/Software engineering/Software architecture,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461207,"Software quality, processes and metrics","Information And Computing Sciences/Software engineering/Software quality, processes and metrics",46,Information And Computing Sciences,4612,Software engineering
2.0.0,461208,"Software testing, verification and validation","Information And Computing Sciences/Software engineering/Software testing, verification and validation",46,Information And Computing Sciences,4612,Software engineering
2.0.0,461299,Software engineering not elsewhere classified,Information And Computing Sciences/Software engineering/Software engineering not elsewhere classified,46,Information And Computing Sciences,4612,Software engineering
2.0.0,461301,"Coding, information theory and compression","Information And Computing Sciences/Theory of computation/Coding, information theory and compression",46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461302,Computational complexity and computability,Information And Computing Sciences/Theory of computation/Computational complexity and computability,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461303,Computational logic and formal languages,Information And Computing Sciences/Theory of computation/Computational logic and formal languages,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461304,Concurrency theory,Information And Computing Sciences/Theory of computation/Concurrency theory,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461305,Data structures and algorithms,Information And Computing Sciences/Theory of computation/Data structures and algorithms,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461306,Numerical computation and mathematical software,Information And Computing Sciences/Theory of computation/Numerical computation and mathematical software,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461307,Quantum computation,Information And Computing Sciences/Theory of computation/Quantum computation,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,461399,Theory of computation not elsewhere classified,Information And Computing Sciences/Theory of computation/Theory of computation not elsewhere classified,46,Information And Computing Sciences,4613,Theory of computation
2.0.0,469999,Other information and computing sciences not elsewhere classified,Information And Computing Sciences/Other information and computing sciences/Other information and computing sciences not elsewhere classified,46,Information And Computing Sciences,4699,Other information and computing sciences
2.0.0,470101,Communication studies,"Language, Communication And Culture/Communication and media studies/Communication studies",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470102,Communication technology and digital media studies,"Language, Communication And Culture/Communication and media studies/Communication technology and digital media studies",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470103,Environmental communication,"Language, Communication And Culture/Communication and media studies/Environmental communication",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470104,International and development communication,"Language, Communication And Culture/Communication and media studies/International and development communication",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470105,Journalism studies,"Language, Communication And Culture/Communication and media studies/Journalism studies",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470106,Media industry studies,"Language, Communication And Culture/Communication and media studies/Media industry studies",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470107,Media studies,"Language, Communication And Culture/Communication and media studies/Media studies",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470108,"Organisational, interpersonal and intercultural communication","Language, Communication And Culture/Communication and media studies/Organisational, interpersonal and intercultural communication",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470199,Communication and media studies not elsewhere classified,"Language, Communication And Culture/Communication and media studies/Communication and media studies not elsewhere classified",47,"Language, Communication And Culture",4701,Communication and media studies
2.0.0,470201,Arts and cultural policy,"Language, Communication And Culture/Cultural studies/Arts and cultural policy",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470202,Asian cultural studies,"Language, Communication And Culture/Cultural studies/Asian cultural studies",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470203,Consumption and everyday life,"Language, Communication And Culture/Cultural studies/Consumption and everyday life",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470204,Cultural and creative industries,"Language, Communication And Culture/Cultural studies/Cultural and creative industries",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470205,"Cultural studies of agriculture, food and wine","Language, Communication And Culture/Cultural studies/Cultural studies of agriculture, food and wine",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470206,Cultural studies of nation and region,"Language, Communication And Culture/Cultural studies/Cultural studies of nation and region",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470207,Cultural theory,"Language, Communication And Culture/Cultural studies/Cultural theory",47,"Language, Communication And Culture",4702,Cultural studies
2.0.0,470208,"Culture, representation and identity","Language, Communication And Culture/Cultural studies/Culture, representation and identity",47,"Language, Communication And Culture",4702,Cultural studies
